1: 消极百分比66.51% 积极百分比33.49%
14611: 消极百分比100.0% 积极百分比0.0%
14612: 消极百分比98.33% 积极百分比1.67%
14613: 消极百分比100.0% 积极百分比0.0%
14614: 消极百分比100.0% 积极百分比0.0%
14615: 消极百分比99.97% 积极百分比0.03%
14616: 消极百分比94.68% 积极百分比5.32%
14617: 消极百分比100.0% 积极百分比0.0%
14618: 消极百分比100.0% 积极百分比0.0%
14619: 消极百分比98.74% 积极百分比1.26%
14620: 消极百分比86.79% 积极百分比13.21%
14621: 消极百分比100.0% 积极百分比0.0%
14622: 消极百分比85.2% 积极百分比14.8%
14623: 消极百分比95.95% 积极百分比4.05%
14624: 消极百分比23.79% 积极百分比76.21%
14625: 消极百分比62.07% 积极百分比37.93%
14626: 消极百分比100.0% 积极百分比0.0%
14627: 消极百分比100.0% 积极百分比0.0%
14628: 消极百分比5.94% 积极百分比94.06%
14629: 消极百分比91.29% 积极百分比8.71%
14630: 消极百分比99.78% 积极百分比0.22%
14631: 消极百分比100.0% 积极百分比0.0%
14632: 消极百分比99.59% 积极百分比0.41%
14633: 消极百分比99.29% 积极百分比0.71%
14634: 消极百分比99.23% 积极百分比0.77%
14635: 消极百分比100.0% 积极百分比0.0%
14636: 消极百分比87.14% 积极百分比12.86%
14637: 消极百分比89.84% 积极百分比10.16%
14638: 消极百分比100.0% 积极百分比0.0%
14639: 消极百分比2.53% 积极百分比97.47%
14640: 消极百分比99.69% 积极百分比0.31%
14641: 消极百分比100.0% 积极百分比0.0%
14642: 消极百分比99.31% 积极百分比0.69%
14643: 消极百分比99.91% 积极百分比0.09%
14644: 消极百分比98.13% 积极百分比1.87%
14645: 消极百分比87.38% 积极百分比12.62%
14646: 消极百分比100.0% 积极百分比0.0%
14647: 消极百分比97.7% 积极百分比2.3%
14648: 消极百分比99.97% 积极百分比0.03%
14649: 消极百分比99.61% 积极百分比0.39%
14650: 消极百分比28.12% 积极百分比71.88%
14651: 消极百分比100.0% 积极百分比0.0%
14652: 消极百分比0.0% 积极百分比100.0%
14653: 消极百分比100.0% 积极百分比0.0%
14654: 消极百分比41.71% 积极百分比58.29%
14655: 消极百分比98.79% 积极百分比1.21%
14656: 消极百分比98.07% 积极百分比1.93%
14657: 消极百分比98.81% 积极百分比1.19%
14658: 消极百分比100.0% 积极百分比0.0%
14659: 消极百分比99.98% 积极百分比0.02%
14660: 消极百分比100.0% 积极百分比0.0%
14661: 消极百分比27.04% 积极百分比72.96%
14662: 消极百分比100.0% 积极百分比0.0%
14663: 消极百分比20.89% 积极百分比79.11%
14664: 消极百分比0.0% 积极百分比100.0%
14665: 消极百分比32.92% 积极百分比67.08%
14666: 消极百分比2.04% 积极百分比97.96%
14667: 消极百分比100.0% 积极百分比0.0%
14668: 消极百分比36.63% 积极百分比63.37%
14669: 消极百分比99.99% 积极百分比0.01%
14670: 消极百分比100.0% 积极百分比0.0%
14671: 消极百分比100.0% 积极百分比0.0%
14672: 消极百分比100.0% 积极百分比0.0%
14673: 消极百分比99.18% 积极百分比0.82%
14674: 消极百分比14.35% 积极百分比85.65%
14675: 消极百分比3.31% 积极百分比96.69%
14676: 消极百分比79.28% 积极百分比20.72%
14677: 消极百分比100.0% 积极百分比0.0%
14678: 消极百分比100.0% 积极百分比0.0%
14679: 消极百分比71.99% 积极百分比28.01%
14680: 消极百分比100.0% 积极百分比0.0%
14681: 消极百分比13.35% 积极百分比86.65%
14682: 消极百分比99.89% 积极百分比0.11%
14683: 消极百分比3.88% 积极百分比96.12%
14684: 消极百分比96.09% 积极百分比3.91%
14685: 消极百分比20.42% 积极百分比79.58%
14686: 消极百分比56.01% 积极百分比43.99%
14687: 消极百分比100.0% 积极百分比0.0%
14688: 消极百分比100.0% 积极百分比0.0%
14689: 消极百分比99.92% 积极百分比0.08%
14690: 消极百分比100.0% 积极百分比0.0%
14691: 消极百分比25.58% 积极百分比74.42%
14692: 消极百分比100.0% 积极百分比0.0%
14693: 消极百分比0.51% 积极百分比99.49%
14694: 消极百分比99.94% 积极百分比0.06%
14695: 消极百分比15.84% 积极百分比84.16%
14696: 消极百分比100.0% 积极百分比0.0%
14697: 消极百分比86.66% 积极百分比13.34%
14698: 消极百分比97.5% 积极百分比2.5%
14699: 消极百分比76.45% 积极百分比23.55%
14700: 消极百分比100.0% 积极百分比0.0%
14701: 消极百分比18.91% 积极百分比81.09%
14702: 消极百分比35.1% 积极百分比64.9%
14703: 消极百分比100.0% 积极百分比0.0%
14704: 消极百分比93.41% 积极百分比6.59%
14705: 消极百分比100.0% 积极百分比0.0%
14706: 消极百分比100.0% 积极百分比0.0%
14707: 消极百分比97.42% 积极百分比2.58%
14708: 消极百分比100.0% 积极百分比0.0%
14709: 消极百分比22.34% 积极百分比77.66%
14710: 消极百分比100.0% 积极百分比0.0%
14711: 消极百分比100.0% 积极百分比0.0%
14712: 消极百分比100.0% 积极百分比0.0%
14713: 消极百分比99.82% 积极百分比0.18%
14714: 消极百分比84.38% 积极百分比15.62%
14715: 消极百分比65.42% 积极百分比34.58%
14716: 消极百分比97.14% 积极百分比2.86%
14717: 消极百分比86.07% 积极百分比13.93%
14718: 消极百分比99.65% 积极百分比0.35%
14719: 消极百分比99.94% 积极百分比0.06%
14720: 消极百分比44.37% 积极百分比55.63%
14721: 消极百分比97.35% 积极百分比2.65%
14722: 消极百分比99.14% 积极百分比0.86%
14723: 消极百分比99.99% 积极百分比0.01%
14724: 消极百分比32.94% 积极百分比67.06%
14725: 消极百分比1.52% 积极百分比98.48%
14726: 消极百分比80.98% 积极百分比19.02%
14727: 消极百分比100.0% 积极百分比0.0%
14728: 消极百分比9.59% 积极百分比90.41%
14729: 消极百分比99.84% 积极百分比0.16%
14730: 消极百分比76.23% 积极百分比23.77%
14731: 消极百分比10.53% 积极百分比89.47%
14732: 消极百分比99.98% 积极百分比0.02%
14733: 消极百分比100.0% 积极百分比0.0%
14734: 消极百分比99.97% 积极百分比0.03%
14735: 消极百分比99.26% 积极百分比0.74%
14736: 消极百分比46.15% 积极百分比53.85%
14737: 消极百分比100.0% 积极百分比0.0%
14738: 消极百分比99.81% 积极百分比0.19%
14739: 消极百分比68.61% 积极百分比31.39%
14740: 消极百分比14.74% 积极百分比85.26%
14741: 消极百分比7.06% 积极百分比92.94%
14742: 消极百分比99.68% 积极百分比0.32%
14743: 消极百分比100.0% 积极百分比0.0%
14744: 消极百分比100.0% 积极百分比0.0%
14745: 消极百分比92.86% 积极百分比7.14%
14746: 消极百分比9.27% 积极百分比90.73%
14747: 消极百分比70.17% 积极百分比29.83%
14748: 消极百分比100.0% 积极百分比0.0%
14749: 消极百分比81.92% 积极百分比18.08%
14750: 消极百分比99.99% 积极百分比0.01%
14751: 消极百分比61.44% 积极百分比38.56%
14752: 消极百分比100.0% 积极百分比0.0%
14753: 消极百分比29.09% 积极百分比70.91%
14754: 消极百分比100.0% 积极百分比0.0%
14755: 消极百分比99.94% 积极百分比0.06%
14756: 消极百分比81.0% 积极百分比19.0%
14757: 消极百分比100.0% 积极百分比0.0%
14758: 消极百分比100.0% 积极百分比0.0%
14759: 消极百分比99.99% 积极百分比0.01%
14760: 消极百分比88.28% 积极百分比11.72%
14761: 消极百分比2.22% 积极百分比97.78%
14762: 消极百分比96.09% 积极百分比3.91%
14763: 消极百分比99.93% 积极百分比0.07%
14764: 消极百分比99.62% 积极百分比0.38%
14765: 消极百分比76.99% 积极百分比23.01%
14766: 消极百分比100.0% 积极百分比0.0%
14767: 消极百分比98.71% 积极百分比1.29%
14768: 消极百分比100.0% 积极百分比0.0%
14769: 消极百分比25.46% 积极百分比74.54%
14770: 消极百分比1.3% 积极百分比98.7%
14771: 消极百分比96.48% 积极百分比3.52%
14772: 消极百分比0.01% 积极百分比99.99%
14773: 消极百分比100.0% 积极百分比0.0%
14774: 消极百分比8.33% 积极百分比91.67%
14775: 消极百分比97.42% 积极百分比2.58%
14776: 消极百分比95.67% 积极百分比4.33%
14777: 消极百分比86.47% 积极百分比13.53%
14778: 消极百分比100.0% 积极百分比0.0%
14779: 消极百分比83.98% 积极百分比16.02%
14780: 消极百分比100.0% 积极百分比0.0%
14781: 消极百分比100.0% 积极百分比0.0%
14782: 消极百分比93.95% 积极百分比6.05%
14783: 消极百分比77.84% 积极百分比22.16%
14784: 消极百分比100.0% 积极百分比0.0%
14785: 消极百分比27.6% 积极百分比72.4%
14786: 消极百分比96.39% 积极百分比3.61%
14787: 消极百分比13.62% 积极百分比86.38%
14788: 消极百分比2.64% 积极百分比97.36%
14789: 消极百分比52.51% 积极百分比47.49%
14790: 消极百分比14.82% 积极百分比85.18%
14791: 消极百分比100.0% 积极百分比0.0%
14792: 消极百分比99.4% 积极百分比0.6%
14793: 消极百分比99.84% 积极百分比0.16%
14794: 消极百分比21.94% 积极百分比78.06%
14795: 消极百分比59.67% 积极百分比40.33%
14796: 消极百分比100.0% 积极百分比0.0%
14797: 消极百分比32.79% 积极百分比67.21%
14798: 消极百分比94.19% 积极百分比5.81%
14799: 消极百分比14.94% 积极百分比85.06%
14800: 消极百分比0.98% 积极百分比99.02%
14801: 消极百分比100.0% 积极百分比0.0%
14802: 消极百分比21.94% 积极百分比78.06%
14803: 消极百分比85.56% 积极百分比14.44%
14804: 消极百分比48.76% 积极百分比51.24%
14805: 消极百分比79.13% 积极百分比20.87%
14806: 消极百分比99.96% 积极百分比0.04%
14807: 消极百分比100.0% 积极百分比0.0%
14808: 消极百分比100.0% 积极百分比0.0%
14809: 消极百分比13.35% 积极百分比86.65%
14810: 消极百分比100.0% 积极百分比0.0%
14811: 消极百分比0.64% 积极百分比99.36%
14812: 消极百分比0.07% 积极百分比99.93%
14813: 消极百分比0.02% 积极百分比99.98%
14814: 消极百分比100.0% 积极百分比0.0%
14815: 消极百分比68.71% 积极百分比31.29%
14816: 消极百分比2.81% 积极百分比97.19%
14817: 消极百分比74.64% 积极百分比25.36%
14818: 消极百分比99.59% 积极百分比0.41%
14819: 消极百分比89.15% 积极百分比10.85%
14820: 消极百分比99.0% 积极百分比1.0%
14821: 消极百分比100.0% 积极百分比0.0%
14822: 消极百分比97.39% 积极百分比2.61%
14823: 消极百分比4.2% 积极百分比95.8%
14824: 消极百分比88.23% 积极百分比11.77%
14825: 消极百分比39.0% 积极百分比61.0%
14826: 消极百分比100.0% 积极百分比0.0%
14827: 消极百分比91.74% 积极百分比8.26%
14828: 消极百分比59.35% 积极百分比40.65%
14829: 消极百分比33.77% 积极百分比66.23%
14830: 消极百分比12.68% 积极百分比87.32%
14831: 消极百分比100.0% 积极百分比0.0%
14832: 消极百分比0.82% 积极百分比99.18%
14833: 消极百分比97.68% 积极百分比2.32%
14834: 消极百分比96.87% 积极百分比3.13%
14835: 消极百分比34.65% 积极百分比65.35%
14836: 消极百分比7.43% 积极百分比92.57%
14837: 消极百分比8.86% 积极百分比91.14%
14838: 消极百分比1.04% 积极百分比98.96%
14839: 消极百分比43.39% 积极百分比56.61%
14840: 消极百分比100.0% 积极百分比0.0%
14841: 消极百分比2.21% 积极百分比97.79%
14842: 消极百分比91.36% 积极百分比8.64%
14843: 消极百分比99.14% 积极百分比0.86%
14844: 消极百分比100.0% 积极百分比0.0%
14845: 消极百分比100.0% 积极百分比0.0%
14846: 消极百分比99.99% 积极百分比0.01%
14847: 消极百分比68.88% 积极百分比31.12%
14848: 消极百分比98.6% 积极百分比1.4%
14849: 消极百分比24.25% 积极百分比75.75%
14850: 消极百分比99.84% 积极百分比0.16%
14851: 消极百分比0.01% 积极百分比99.99%
14852: 消极百分比99.48% 积极百分比0.52%
14853: 消极百分比95.64% 积极百分比4.36%
14854: 消极百分比100.0% 积极百分比0.0%
14855: 消极百分比93.52% 积极百分比6.48%
14856: 消极百分比60.06% 积极百分比39.94%
14857: 消极百分比33.13% 积极百分比66.87%
14858: 消极百分比31.2% 积极百分比68.8%
14859: 消极百分比18.22% 积极百分比81.78%
14860: 消极百分比100.0% 积极百分比0.0%
14861: 消极百分比81.53% 积极百分比18.47%
14862: 消极百分比0.0% 积极百分比100.0%
14863: 消极百分比99.79% 积极百分比0.21%
14864: 消极百分比96.53% 积极百分比3.47%
14865: 消极百分比34.07% 积极百分比65.93%
14866: 消极百分比100.0% 积极百分比0.0%
14867: 消极百分比97.41% 积极百分比2.59%
14868: 消极百分比100.0% 积极百分比0.0%
14869: 消极百分比45.28% 积极百分比54.72%
14870: 消极百分比80.74% 积极百分比19.26%
14871: 消极百分比61.94% 积极百分比38.06%
14872: 消极百分比98.41% 积极百分比1.59%
14873: 消极百分比4.9% 积极百分比95.1%
14874: 消极百分比99.62% 积极百分比0.38%
14875: 消极百分比95.21% 积极百分比4.79%
14876: 消极百分比99.03% 积极百分比0.97%
14877: 消极百分比0.0% 积极百分比100.0%
14878: 消极百分比64.9% 积极百分比35.1%
14879: 消极百分比81.3% 积极百分比18.7%
14880: 消极百分比26.09% 积极百分比73.91%
14881: 消极百分比100.0% 积极百分比0.0%
14882: 消极百分比73.56% 积极百分比26.44%
14883: 消极百分比93.41% 积极百分比6.59%
14884: 消极百分比100.0% 积极百分比0.0%
14885: 消极百分比14.61% 积极百分比85.39%
14886: 消极百分比99.84% 积极百分比0.16%
14887: 消极百分比5.52% 积极百分比94.48%
14888: 消极百分比100.0% 积极百分比0.0%
14889: 消极百分比1.74% 积极百分比98.26%
14890: 消极百分比85.67% 积极百分比14.33%
14891: 消极百分比77.87% 积极百分比22.13%
14892: 消极百分比46.86% 积极百分比53.14%
14893: 消极百分比88.78% 积极百分比11.22%
14894: 消极百分比96.22% 积极百分比3.78%
14895: 消极百分比7.38% 积极百分比92.62%
14896: 消极百分比100.0% 积极百分比0.0%
14897: 消极百分比3.1% 积极百分比96.9%
14898: 消极百分比99.81% 积极百分比0.19%
14899: 消极百分比96.09% 积极百分比3.91%
14900: 消极百分比2.82% 积极百分比97.18%
14901: 消极百分比100.0% 积极百分比0.0%
14902: 消极百分比99.64% 积极百分比0.36%
14903: 消极百分比98.53% 积极百分比1.47%
14904: 消极百分比100.0% 积极百分比0.0%
14905: 消极百分比73.31% 积极百分比26.69%
14906: 消极百分比88.7% 积极百分比11.3%
14907: 消极百分比99.97% 积极百分比0.03%
14908: 消极百分比36.45% 积极百分比63.55%
14909: 消极百分比90.3% 积极百分比9.7%
14910: 消极百分比100.0% 积极百分比0.0%
14911: 消极百分比98.49% 积极百分比1.51%
14912: 消极百分比85.7% 积极百分比14.3%
14913: 消极百分比100.0% 积极百分比0.0%
14914: 消极百分比100.0% 积极百分比0.0%
14915: 消极百分比68.7% 积极百分比31.3%
14916: 消极百分比100.0% 积极百分比0.0%
14917: 消极百分比100.0% 积极百分比0.0%
14918: 消极百分比99.96% 积极百分比0.04%
14919: 消极百分比100.0% 积极百分比0.0%
14920: 消极百分比20.84% 积极百分比79.16%
14921: 消极百分比38.02% 积极百分比61.98%
14922: 消极百分比100.0% 积极百分比0.0%
14923: 消极百分比99.23% 积极百分比0.77%
14924: 消极百分比34.85% 积极百分比65.15%
14925: 消极百分比4.08% 积极百分比95.92%
14926: 消极百分比100.0% 积极百分比0.0%
14927: 消极百分比100.0% 积极百分比0.0%
14928: 消极百分比40.45% 积极百分比59.55%
14929: 消极百分比4.97% 积极百分比95.03%
14930: 消极百分比67.4% 积极百分比32.6%
14931: 消极百分比81.52% 积极百分比18.48%
14932: 消极百分比100.0% 积极百分比0.0%
14933: 消极百分比38.57% 积极百分比61.43%
14934: 消极百分比99.43% 积极百分比0.57%
14935: 消极百分比46.62% 积极百分比53.38%
14936: 消极百分比100.0% 积极百分比0.0%
14937: 消极百分比100.0% 积极百分比0.0%
14938: 消极百分比0.8% 积极百分比99.2%
14939: 消极百分比100.0% 积极百分比0.0%
14940: 消极百分比33.93% 积极百分比66.07%
14941: 消极百分比100.0% 积极百分比0.0%
14942: 消极百分比100.0% 积极百分比0.0%
14943: 消极百分比43.43% 积极百分比56.57%
14944: 消极百分比96.32% 积极百分比3.68%
14945: 消极百分比98.23% 积极百分比1.77%
14946: 消极百分比100.0% 积极百分比0.0%
14947: 消极百分比93.68% 积极百分比6.32%
14948: 消极百分比0.53% 积极百分比99.47%
14949: 消极百分比27.18% 积极百分比72.82%
14950: 消极百分比100.0% 积极百分比0.0%
14951: 消极百分比99.81% 积极百分比0.19%
14952: 消极百分比100.0% 积极百分比0.0%
14953: 消极百分比63.59% 积极百分比36.41%
14954: 消极百分比100.0% 积极百分比0.0%
14955: 消极百分比0.0% 积极百分比100.0%
14956: 消极百分比100.0% 积极百分比0.0%
14957: 消极百分比0.06% 积极百分比99.94%
14958: 消极百分比23.62% 积极百分比76.38%
14959: 消极百分比100.0% 积极百分比0.0%
14960: 消极百分比56.11% 积极百分比43.89%
14961: 消极百分比40.82% 积极百分比59.18%
14962: 消极百分比92.93% 积极百分比7.07%
14963: 消极百分比32.33% 积极百分比67.67%
14964: 消极百分比100.0% 积极百分比0.0%
14965: 消极百分比100.0% 积极百分比0.0%
14966: 消极百分比75.91% 积极百分比24.09%
14967: 消极百分比90.03% 积极百分比9.97%
14968: 消极百分比99.99% 积极百分比0.01%
14969: 消极百分比96.57% 积极百分比3.43%
14970: 消极百分比40.7% 积极百分比59.3%
14971: 消极百分比4.66% 积极百分比95.34%
14972: 消极百分比100.0% 积极百分比0.0%
14973: 消极百分比100.0% 积极百分比0.0%
14974: 消极百分比92.74% 积极百分比7.26%
14975: 消极百分比6.24% 积极百分比93.76%
14976: 消极百分比99.95% 积极百分比0.05%
14977: 消极百分比99.95% 积极百分比0.05%
14978: 消极百分比100.0% 积极百分比0.0%
14979: 消极百分比34.5% 积极百分比65.5%
14980: 消极百分比74.49% 积极百分比25.51%
14981: 消极百分比4.93% 积极百分比95.07%
14982: 消极百分比94.3% 积极百分比5.7%
14983: 消极百分比86.76% 积极百分比13.24%
14984: 消极百分比94.3% 积极百分比5.7%
14985: 消极百分比43.17% 积极百分比56.83%
14986: 消极百分比0.32% 积极百分比99.68%
14987: 消极百分比4.46% 积极百分比95.54%
14988: 消极百分比100.0% 积极百分比0.0%
14989: 消极百分比53.17% 积极百分比46.83%
14990: 消极百分比74.49% 积极百分比25.51%
14991: 消极百分比5.45% 积极百分比94.55%
14992: 消极百分比5.45% 积极百分比94.55%
14993: 消极百分比85.47% 积极百分比14.53%
14994: 消极百分比25.71% 积极百分比74.29%
14995: 消极百分比97.76% 积极百分比2.24%
14996: 消极百分比100.0% 积极百分比0.0%
14997: 消极百分比100.0% 积极百分比0.0%
14998: 消极百分比0.01% 积极百分比99.99%
14999: 消极百分比6.4% 积极百分比93.6%
15000: 消极百分比100.0% 积极百分比0.0%
15001: 消极百分比1.23% 积极百分比98.77%
15002: 消极百分比96.26% 积极百分比3.74%
15003: 消极百分比74.49% 积极百分比25.51%
15004: 消极百分比0.75% 积极百分比99.25%
15005: 消极百分比94.98% 积极百分比5.02%
15006: 消极百分比43.17% 积极百分比56.83%
15007: 消极百分比65.26% 积极百分比34.74%
15008: 消极百分比74.49% 积极百分比25.51%
15009: 消极百分比100.0% 积极百分比0.0%
15010: 消极百分比34.61% 积极百分比65.39%
15011: 消极百分比0.14% 积极百分比99.86%
15012: 消极百分比99.98% 积极百分比0.02%
15013: 消极百分比89.82% 积极百分比10.18%
15014: 消极百分比6.4% 积极百分比93.6%
15015: 消极百分比99.88% 积极百分比0.12%
15016: 消极百分比53.17% 积极百分比46.83%
15017: 消极百分比5.45% 积极百分比94.55%
15018: 消极百分比99.91% 积极百分比0.09%
15019: 消极百分比21.69% 积极百分比78.31%
15020: 消极百分比99.97% 积极百分比0.03%
15021: 消极百分比100.0% 积极百分比0.0%
15022: 消极百分比74.49% 积极百分比25.51%
15023: 消极百分比17.26% 积极百分比82.74%
15024: 消极百分比0.14% 积极百分比99.86%
15025: 消极百分比97.75% 积极百分比2.25%
15026: 消极百分比100.0% 积极百分比0.0%
15027: 消极百分比25.71% 积极百分比74.29%
15028: 消极百分比22.36% 积极百分比77.64%
15029: 消极百分比5.45% 积极百分比94.55%
15030: 消极百分比0.01% 积极百分比99.99%
15031: 消极百分比89.76% 积极百分比10.24%
15032: 消极百分比99.72% 积极百分比0.28%
15033: 消极百分比16.78% 积极百分比83.22%
15034: 消极百分比92.21% 积极百分比7.79%
15035: 消极百分比82.83% 积极百分比17.17%
15036: 消极百分比47.03% 积极百分比52.97%
15037: 消极百分比0.55% 积极百分比99.45%
15038: 消极百分比74.49% 积极百分比25.51%
15039: 消极百分比100.0% 积极百分比0.0%
15040: 消极百分比6.57% 积极百分比93.43%
15041: 消极百分比0.08% 积极百分比99.92%
15042: 消极百分比100.0% 积极百分比0.0%
15043: 消极百分比0.21% 积极百分比99.79%
15044: 消极百分比100.0% 积极百分比0.0%
15045: 消极百分比65.26% 积极百分比34.74%
15046: 消极百分比32.98% 积极百分比67.02%
15047: 消极百分比100.0% 积极百分比0.0%
15048: 消极百分比97.56% 积极百分比2.44%
15049: 消极百分比7.0% 积极百分比93.0%
15050: 消极百分比9.28% 积极百分比90.72%
15051: 消极百分比5.45% 积极百分比94.55%
15052: 消极百分比100.0% 积极百分比0.0%
15053: 消极百分比81.6% 积极百分比18.4%
15054: 消极百分比4.13% 积极百分比95.87%
15055: 消极百分比17.21% 积极百分比82.79%
15056: 消极百分比91.92% 积极百分比8.08%
15057: 消极百分比100.0% 积极百分比0.0%
15058: 消极百分比82.99% 积极百分比17.01%
15059: 消极百分比100.0% 积极百分比0.0%
15060: 消极百分比100.0% 积极百分比0.0%
15061: 消极百分比77.57% 积极百分比22.43%
15062: 消极百分比99.99% 积极百分比0.01%
15063: 消极百分比99.97% 积极百分比0.03%
15064: 消极百分比100.0% 积极百分比0.0%
15065: 消极百分比13.48% 积极百分比86.52%
15066: 消极百分比91.92% 积极百分比8.08%
15067: 消极百分比5.45% 积极百分比94.55%
15068: 消极百分比0.32% 积极百分比99.68%
15069: 消极百分比98.85% 积极百分比1.15%
15070: 消极百分比4.88% 积极百分比95.12%
15071: 消极百分比100.0% 积极百分比0.0%
15072: 消极百分比84.8% 积极百分比15.2%
15073: 消极百分比100.0% 积极百分比0.0%
15074: 消极百分比0.0% 积极百分比100.0%
15075: 消极百分比44.04% 积极百分比55.96%
15076: 消极百分比91.92% 积极百分比8.08%
15077: 消极百分比32.79% 积极百分比67.21%
15078: 消极百分比5.45% 积极百分比94.55%
15079: 消极百分比99.78% 积极百分比0.22%
15080: 消极百分比100.0% 积极百分比0.0%
15081: 消极百分比100.0% 积极百分比0.0%
15082: 消极百分比99.94% 积极百分比0.06%
15083: 消极百分比69.97% 积极百分比30.03%
15084: 消极百分比100.0% 积极百分比0.0%
15085: 消极百分比95.87% 积极百分比4.13%
15086: 消极百分比13.65% 积极百分比86.35%
15087: 消极百分比97.56% 积极百分比2.44%
15088: 消极百分比100.0% 积极百分比0.0%
15089: 消极百分比0.0% 积极百分比100.0%
15090: 消极百分比9.79% 积极百分比90.21%
15091: 消极百分比27.11% 积极百分比72.89%
15092: 消极百分比100.0% 积极百分比0.0%
15093: 消极百分比13.13% 积极百分比86.87%
15094: 消极百分比5.45% 积极百分比94.55%
15095: 消极百分比0.0% 积极百分比100.0%
15096: 消极百分比100.0% 积极百分比0.0%
15097: 消极百分比48.25% 积极百分比51.75%
15098: 消极百分比5.45% 积极百分比94.55%
15099: 消极百分比100.0% 积极百分比0.0%
15100: 消极百分比83.9% 积极百分比16.1%
15101: 消极百分比100.0% 积极百分比0.0%
15102: 消极百分比100.0% 积极百分比0.0%
15103: 消极百分比1.26% 积极百分比98.74%
15104: 消极百分比100.0% 积极百分比0.0%
15105: 消极百分比100.0% 积极百分比0.0%
15106: 消极百分比100.0% 积极百分比0.0%
15107: 消极百分比2.86% 积极百分比97.14%
15108: 消极百分比100.0% 积极百分比0.0%
15109: 消极百分比100.0% 积极百分比0.0%
15110: 消极百分比100.0% 积极百分比0.0%
15111: 消极百分比0.02% 积极百分比99.98%
15112: 消极百分比79.3% 积极百分比20.7%
15113: 消极百分比100.0% 积极百分比0.0%
15114: 消极百分比100.0% 积极百分比0.0%
15115: 消极百分比100.0% 积极百分比0.0%
15116: 消极百分比100.0% 积极百分比0.0%
15117: 消极百分比68.45% 积极百分比31.55%
15118: 消极百分比0.0% 积极百分比100.0%
15119: 消极百分比5.45% 积极百分比94.55%
15120: 消极百分比100.0% 积极百分比0.0%
15121: 消极百分比0.02% 积极百分比99.98%
15122: 消极百分比99.95% 积极百分比0.05%
15123: 消极百分比64.97% 积极百分比35.03%
15124: 消极百分比100.0% 积极百分比0.0%
15125: 消极百分比99.93% 积极百分比0.07%
15126: 消极百分比82.68% 积极百分比17.32%
15127: 消极百分比28.89% 积极百分比71.11%
15128: 消极百分比5.45% 积极百分比94.55%
15129: 消极百分比68.8% 积极百分比31.2%
15130: 消极百分比58.01% 积极百分比41.99%
15131: 消极百分比3.64% 积极百分比96.36%
15132: 消极百分比0.16% 积极百分比99.84%
15133: 消极百分比74.86% 积极百分比25.14%
15134: 消极百分比11.09% 积极百分比88.91%
15135: 消极百分比100.0% 积极百分比0.0%
15136: 消极百分比1.03% 积极百分比98.97%
15137: 消极百分比97.7% 积极百分比2.3%
15138: 消极百分比99.98% 积极百分比0.02%
15139: 消极百分比24.98% 积极百分比75.02%
15140: 消极百分比42.07% 积极百分比57.93%
15141: 消极百分比95.99% 积极百分比4.01%
15142: 消极百分比98.53% 积极百分比1.47%
15143: 消极百分比27.22% 积极百分比72.78%
15144: 消极百分比0.04% 积极百分比99.96%
15145: 消极百分比70.89% 积极百分比29.11%
15146: 消极百分比29.39% 积极百分比70.61%
15147: 消极百分比98.03% 积极百分比1.97%
15148: 消极百分比39.86% 积极百分比60.14%
15149: 消极百分比71.79% 积极百分比28.21%
15150: 消极百分比100.0% 积极百分比0.0%
15151: 消极百分比99.99% 积极百分比0.01%
15152: 消极百分比100.0% 积极百分比0.0%
15153: 消极百分比99.07% 积极百分比0.93%
15154: 消极百分比100.0% 积极百分比0.0%
15155: 消极百分比99.88% 积极百分比0.12%
15156: 消极百分比1.02% 积极百分比98.98%
15157: 消极百分比0.07% 积极百分比99.93%
15158: 消极百分比99.44% 积极百分比0.56%
15159: 消极百分比85.9% 积极百分比14.1%
15160: 消极百分比46.11% 积极百分比53.89%
15161: 消极百分比28.54% 积极百分比71.46%
15162: 消极百分比100.0% 积极百分比0.0%
15163: 消极百分比98.55% 积极百分比1.45%
15164: 消极百分比100.0% 积极百分比0.0%
15165: 消极百分比100.0% 积极百分比0.0%
15166: 消极百分比99.94% 积极百分比0.06%
15167: 消极百分比97.85% 积极百分比2.15%
15168: 消极百分比99.76% 积极百分比0.24%
15169: 消极百分比97.34% 积极百分比2.66%
15170: 消极百分比99.85% 积极百分比0.15%
15171: 消极百分比26.33% 积极百分比73.67%
15172: 消极百分比93.45% 积极百分比6.55%
15173: 消极百分比97.78% 积极百分比2.22%
15174: 消极百分比99.86% 积极百分比0.14%
15175: 消极百分比65.27% 积极百分比34.73%
15176: 消极百分比100.0% 积极百分比0.0%
15177: 消极百分比91.9% 积极百分比8.1%
15178: 消极百分比44.13% 积极百分比55.87%
15179: 消极百分比82.75% 积极百分比17.25%
15180: 消极百分比98.58% 积极百分比1.42%
15181: 消极百分比1.04% 积极百分比98.96%
15182: 消极百分比72.81% 积极百分比27.19%
15183: 消极百分比99.99% 积极百分比0.01%
15184: 消极百分比100.0% 积极百分比0.0%
15185: 消极百分比100.0% 积极百分比0.0%
15186: 消极百分比100.0% 积极百分比0.0%
15187: 消极百分比99.28% 积极百分比0.72%
15188: 消极百分比52.88% 积极百分比47.12%
15189: 消极百分比53.08% 积极百分比46.92%
15190: 消极百分比91.67% 积极百分比8.33%
15191: 消极百分比4.88% 积极百分比95.12%
15192: 消极百分比44.32% 积极百分比55.68%
